WIĘŹBA DACHOWA SOSNA;DACHVERBAND;ROOF TRUSS SYSTEM;TSN-25;TARCICA NIEIMPREGNOWANA;SCHNITTHOLZ KIEFER NICHT IMPRÄGNIERT;PINE TIMBER NOT IMPREGNATED;-;2-4;25;-;-;-;1;-;-;-;-;550,00 zł
;;;TSI-25;TARCICA IMPREGNOWANA;SCHNITTHOLZ KIEFER IMPRÄGNIERT;PINE TIMBER IMPREGNATED;-;2-4;25;-;-;-;1;-;-;-;-;600,00 zł
;;;ŁS;ŁATA;LATTE;BATTEN;-;4;40;60;-;-;-;-;1;-;-;1,95 zł
;;;ŁS;ŁATA;LATTE;BATTEN;-;4;40;60;-;-;1;-;-;-;-;815,00 zł
;;;KS;KONTRŁATA;KONTERLATTE;COUNTER BATTEN;-;2-4;25;50;-;-;-;-;1;-;-;1,00 zł
;;;KS;KONTRŁATA;KONTERLATTE;COUNTER BATTEN;-;2-4;25;50;-;-;1;-;-;-;-;800,00 zł
;;;KRSN;KRAWĘDZIAKI NIEIMPREGNOWANE;KANTHÖLZER NICHT IMPREGNIERT;BALKS NOT IMPREGNATED;-;0-13;-;-;-;-;1;-;-;-;-;780,00 zł
;;;KRSI;KRAWĘDZIAKI IMPREGNOWANE;KANTHÖLZER NCHT IMPREGNIERT;BALKS IMPREGNATED;-;0-13;-;-;-;-;1;-;-;-;-;800,00 zł
;;;BS-17;BOAZERIA;WANDVERTÄFELUNG;WOOD PANELLING;-;2-3;17;90;-;-;-;1;-;-;-;29,50 zł
;;;BS-22;BOAZERIA;WANDVERTÄFELUNG;WOOD PANELLING;-;3;22;110;-;-;-;1;-;-;-;23,00 zł
DESKA PODŁOGOWA (z fazka lub bez fazki);FUSSBODENBRETT MIT FACETTE ODER OHNE FACETTE;FLOORBOARD WITH OT WITHOUT BEVEL;DPDS-145/1,2;DĄB;EICHE;OAK;SELECT;0,4-1,2;22;145;-;-;-;1;-;-;-;210,00 zł
;;;DPDS-145/1,8;DĄB;EICHE;OAK;SELECT;1,2-1,8;22;145;-;-;-;1;-;-;-;246,00 zł
;;;DPDS-145/2,2;DĄB;EICHE;OAK;SELECT;1,8-2,2;22;145;-;-;-;1;-;-;-;296,00 zł
;;;DPDN-145/1,2;DĄB;EICHE;OAK;NATURAL;0,4-1,2;22;145;-;-;-;1;-;-;-;162,00 zł
;;;DPDN-145/1,8;DĄB;EICHE;OAK;NATURAL;1,2-1,8;22;145;-;-;-;1;-;-;-;196,00 zł
;;;DPDN-145/2,2;DĄB;EICHE;OAK;NATURAL;1,8-2,2;22;145;-;-;-;1;-;-;-;248,00 zł
;;;DPDR-145/1,2;DĄB;EICHE;OAK;RUSTICAL;0,4-1,2;22;145;-;-;-;1;-;-;-;118,00 zł
;;;DPDR-145/1,8;DĄB;EICHE;OAK;RUSTICAL;1,2-1,8;22;145;-;-;-;1;-;-;-;155,00 zł
;;;DPDR-145/2,2;DĄB;EICHE;OAK;RUSTICAL;1,8-2,2;22;145;-;-;-;1;-;-;-;176,00 zł
;;;DPDN-180/1,2;DĄB;EICHE;OAK;NATURAL;0,4-1,2;22;180;-;-;-;1;-;-;-;240,00 zł
;;;DPDR-180/1,2;DĄB;EICHE;OAK;RUSTICAL;0,4-1,2;22;180;-;-;-;1;-;-;-;160,00 zł
;;;DPJS-145/1,2;JESION;ESCHE;ASH;SELECT;0,4-1,2;22;145;-;-;-;1;-;-;-;210,00 zł
;;;DPJS-145/1,8;JESION;ESCHE;ASH;SELECT;1,2-1,8;22;145;-;-;-;1;-;-;-;246,00 zł
;;;DPJS-145/2,2;JESION;ESCHE;ASH;SELECT;1,8-2,2;22;145;-;-;-;1;-;-;-;296,00 zł
;;;DPJN-145/1,2;JESION;ESCHE;ASH;NATURAL;0,4-1,2;22;145;-;-;-;1;-;-;-;162,00 zł
;;;DPJN-145/1,8;JESION;ESCHE;ASH;NATURAL;1,2-1,8;22;145;-;-;-;1;-;-;-;196,00 zł
;;;DPJN-145/2,2;JESION;ESCHE;ASH;NATURAL;1,8-2,2;22;145;-;-;-;1;-;-;-;248,00 zł
;;;DPJR-145/1,2;JESION;ESCHE;ASH;RUSTICAL;0,4-1,2;22;145;-;-;-;1;-;-;-;118,00 zł
;;;DPJR-145/1,8;JESION;ESCHE;ASH;RUSTICAL;1,2-1,8;22;145;-;-;-;1;-;-;-;155,00 zł
;;;DPJR-145/2,2;JESION;ESCHE;ASH;RUSTICAL;1,8-2,2;22;145;-;-;-;1;-;-;-;176,00 zł
;;;DPJN-180/1,2;JESION;ESCHE;ASH;NATURAL;0,4-1,2;22;180;-;-;-;1;-;-;-;240,00 zł
;;;DPJR-180/1,2;JESION;ESCHE;ASH;RUSTICAL;0,4-1,2;22;180;-;-;-;1;-;-;-;160,00 zł
;;;DPS-AB/3;SOSNA;KIEFER;PINE;AB;3;28;130;-;-;-;1;-;-;-;45,00 zł
;;;DPS-AB/4;SOSNA;KIEFER;PINE;AB;4;28;130;-;-;-;1;-;-;-;55,00 zł
;;;DPS-AB/4,5;SOSNA;KIEFER;PINE;AB;4,5;28;130;-;-;-;1;-;-;-;55,00 zł
;;;DPS-AB/5;SOSNA;KIEFER;PINE;AB;5;28;130;-;-;-;1;-;-;-;60,00 zł
;;;DPS-B/3;SOSNA;KIEFER;PINE;B;3;28;130;-;-;-;1;-;-;-;40,00 zł
;;;DPS-B/4;SOSNA;KIEFER;PINE;B;4;28;130;-;-;-;1;-;-;-;45,00 zł
;;;DPS-B/4,5;SOSNA;KIEFER;PINE;B;4,5;28;130;-;-;-;1;-;-;-;45,00 zł
;;;DPS-B/5;SOSNA;KIEFER;PINE;B;5;28;130;-;-;-;1;-;-;-;50,00 zł
;;;DPM-AB/3;MODRZEW;LÄRCHE;LARCH;AB;3;28;130;-;-;-;1;-;-;-;70,00 zł
;;;DPM-AB/4;MODRZEW;LÄRCHE;LARCH;AB;4;28;130;-;-;-;1;-;-;-;75,00 zł
;;;DPM-AB/4,5;MODRZEW;LÄRCHE;LARCH;AB;4,5;28;130;-;-;-;1;-;-;-;75,00 zł
;;;DPM-AB/5;MODRZEW;LÄRCHE;LARCH;AB;5;28;130;-;-;-;1;-;-;-;85,00 zł
;;;DPM-B/3;MODRZEW;LÄRCHE;LARCH;B;3;28;130;-;-;-;1;-;-;-;50,00 zł
;;;DPM-B/4;MODRZEW;LÄRCHE;LARCH;B;4;28;130;-;-;-;1;-;-;-;55,00 zł
;;;DPM-B/4,5;MODRZEW;LÄRCHE;LARCH;B;4,5;28;130;-;-;-;1;-;-;-;55,00 zł
;;;DPM-B/5;MODRZEW;LÄRCHE;LARCH;B;5;28;130;-;-;-;1;-;-;-;65,00 zł
;;;DPO-145/1,2;ORZECH;NUSSBAUM;WALNUT;-;0,4-1,2;22;145;-;-;-;1;-;-;-;380,00 zł
;;;DPCZ-145/1,2;CZEREŚNIA;VOGELKIRSCHE;CHERRY;-;0,4-1,2;22;145;-;-;-;1;-;-;-;235,00 zł
;;;DPB-AB/1,2;BUK PARZONY;BUCHE GEDÄMPFT;BEECH STEAMED;AB;0,4-1,2;22;145;-;-;-;1;-;-;-;120,00 zł
;;;DPB-B/1,2;BUK PARZONY;BUCHE GEDÄMPFT;BEECH STEAMED;B;0,4-1,2;22;145;-;-;-;1;-;-;-;89,00 zł
;;;DPK-N/1,2;KLON;AHORN;MAPLE;NATURAL;0,4-1,2;22;145;-;-;-;1;-;-;-;162,00 zł
;;;DPK-N/1,8;KLON;AHORN;MAPLE;NATURAL;1,2-1,8;22;145;-;-;-;1;-;-;-;178,00 zł
;;;DPK-N/2,2;KLON;AHORN;MAPLE;NATURAL;1,8-2,2;22;145;-;-;-;1;-;-;-;215,00 zł
;;;DPK-R/1,2;KLON;AHORN;MAPLE;RUSTICAL;0,4-1,2;22;145;-;-;-;1;-;-;-;118,00 zł
;;;DPK-R/1,8;KLON;AHORN;MAPLE;RUSTICAL;1,2-1,8;22;145;-;-;-;1;-;-;-;144,00 zł
;;;DPK-R/2,2;KLON;AHORN;MAPLE;RUSTICAL;1,8-2,2;22;145;-;-;-;1;-;-;-;165,00 zł
;;;DPBR-AB/1,2;BRZOZA;BIRKE;BIRCH;AB;0,4-1,2;22;145;-;-;-;1;-;-;-;75,00 zł
;;;DPBR-AB/1,8;BRZOZA;BIRKE;BIRCH;AB;1,2-1,8;22;145;-;-;-;1;-;-;-;85,00 zł
;;;DPBR-B/1,2;BRZOZA;BIRKE;BIRCH;B;0,4-1,2;22;145;-;-;-;1;-;-;-;52,00 zł
;;;DPBR-B/1,8;BRZOZA;BIRKE;BIRCH;B;1,2-1,8;22;145;-;-;-;1;-;-;-;62,00 zł
;;;DPDL;LONG DĄB;EICHE LONG;OAK LONG;-;0-7,2;22;do 205;-;-;-;1;-;-;-;98,00 zł
;;;DPJL;LONG JESION;ESCHE LONG;ASH LONG;-;0-7,2;22;do 205;-;-;-;1;-;-;-;93,00 zł
;;;DPDP-180/2,2;POSTARZANA DĘBOWA;FUSSBODENBRETT EICHE GEALTERT;AGED - OAK;-;0,4-2,2;22;180;-;-;-;1;-;-;-;380,00 zł
;;;DPDP-145/180/2,2;POSTARZANA DĘBOWA;FUSSBODENBRETT EICHE GEALTERT;AGED - OAK;-;0,4-2,2;22;145-180;-;-;-;1;-;-;-;330,00 zł
;;;DPDP-145/2,2;POSTARZANA DĘBOWA;FUSSBODENBRETT EICHE GEALTERT;AGED - OAK;-;0,4-2,2;22;145;-;-;-;1;-;-;-;320,00 zł
DESKA TARASOWA;TERRACE BOARD;TERASSENBRETT;DTS-140/3;DESKA TARASOWA SOSNA;TERASSENBRETT KIEFER;TERRACE BOARD - PINE;AB;3;28;140;-;-;-;1;-;-;-;45,00 zł
;;;DTS-140/4,5;DESKA TARASOWA SOSNA;TERASSENBRETT KIEFER;TERRACE BOARD - PINE;AB;4m-4,5m;28;140;-;-;-;1;-;-;-;55,00 zł
;;;DTS-140/5;DESKA TARASOWA SOSNA;TERASSENBRETT KIEFER;TERRACE BOARD - PINE;AB;5;28;140;-;-;-;1;-;-;-;60,00 zł
;;;DTM-140/3;DESKA TARASOWA MODRZEW;TERASSENBRETT LÄRCHE;TERRACE BOARD - LARCH;AB;3;28;140;-;-;-;1;-;-;-;75,00 zł
;;;DTM-140/4,5;DESKA TARASOWA MODRZEW;TERASSENBRETT LÄRCHE;TERRACE BOARD - LARCH;AB;4m-4,5m;28;140;-;-;-;1;-;-;-;80,00 zł
;;;DTM-140/5;DESKA TARASOWA MODRZEW;TERASSENBRETT LÄRCHE;TERRACE BOARD - LARCH;AB;5;28;140;-;-;-;1;-;-;-;90,00 zł
;;;LS-22;LEGAR 22;UNTERLAGHOLZ 22;JOIST 22;-;4,5;22;65;-;-;-;-;1;-;-;2,55 zł
;;;LS-44;LEGAR 44;UNTERLAGHOLZ 44;JOIST 44;-;4,5;44;65;-;-;-;-;1;-;-;5,10 zł
;;;LS-66;LEGAR 66;UNTERLAGHOLZ 66;JOIST 66;-;4,5;66;65;-;-;-;-;1;-;;7,64 zł
;;;LS-88;LEGAR 88;UNTERLAGHOLZ 88;JOIST 88;-;4,5;88;65;-;-;-;-;1;-;-;10,18 zł
;;;LS-110;LEGAR 110;UNTERLAGHOLZ 110;JOIST 110;-;4,5;110;65;-;-;-;-;1;-;-;12,73 zł
;;;LS-132;LEGAR 132;UNTERLAGHOLZ 132;JOIST 132;-;4,5;132;65;-;-;-;-;1;-;-;15,27 zł
;;;LPD-65;LISTWA PRZYPODŁOGOWA DĄB;FUSSBODENLEISTE EICHE;SKIRTING OAK;-;1;22;65;-;-;-;-;1;-;-;12,00 zł
;;;LPJ-65;LISTWA PRZYPODŁOGOWA JESION;FUSSBODENLEISTE ESCHE;SKIRTING ASH;-;1;22;65;-;-;-;-;1;-;-;12,00 zł
;;;LPA-65;LISTWA PRZYPODŁOGOWA AKACJA;FUSSBODENLEISTE AKAZIE GEDÄMPFT;SKIRTING ACACIA;-;1;22;65;-;-;-;-;1;-;-;12,00 zł
;;;LPS-65;LISTWA PRZYPODŁOGOWA SOSNA;FUSSBODENLEISTE KIEFER;SKIRTING PINE;-;1;22;65;-;-;-;-;1;-;-;7,00 zł
;;;LPM-65;LISTWA PRZYPODŁOGOWA MODZREW;FUSSBODENLEISTE LÄRCHE;SKIRTING LARCH;-;1;22;65;-;-;-;-;1;-;-;8,00 zł
;;;LPO-65;LISTWA PRZYPODŁOGOWA ORZECH;FUSSBODENLEISTE NUSSBAUM;SKIRTING WALNUT;-;1;22;65;-;-;-;-;1;-;-;20,00 zł
;;;LPCZ-65;LISTWA PRZYPODŁOGOWA CZEREŚNIA;FUSSBODENLEISTE VOGELKIRSCHE;SKIRTING CHERRY;-;1;22;65;-;-;-;-;1;-;-;14,00 zł
;;;LPBP-65/AB;LISTWA PRZYPODŁOGOWA BUK PARZONY;FUSSBODENLEISTE BUCHE GEDÄMPFT;SKIRTING BEECH STEMED;-;1;22;65;-;-;-;-;1;-;-;12,00 zł
;;;LPK-65;LISTWA PRZYPODŁOGOWA KLON;FUSSBODENLEISTE AHORN;SKIRTING MAPLE;-;1;22;65;-;-;-;-;1;-;-;12,00 zł
;;;LPBR-65;LISTWA PRZYPODŁOGOWA BRZOZA;FUSSBODENLEISTE BIRKE;SKIRTING BIRCH;-;1;22;65;-;-;-;-;1;-;-;7,00 zł
;;;LPDP-65;LISTWA PRZYPODŁOGOWA POSTARZANY DĄB;FUSSBODENLEISTE EICHE GEALTERT;SKIRTING - AGED OAK;-;1;22;65;-;-;-;-;1;-;-;26,00 zł
ELEMENTY KLEJONE;GEKLEBTE BAUTEILE;GLUED ELEMENTS;EKDL-AA/1,5;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AA;0-1,5;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKDL-AB/1,5;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AB;0-1,5;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKDL-AA/3;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AA;1,5-3;44;-;-;-;-;1;-;-;-;450,00 zł
;;;EKDL-AB/3;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AB;1,5-3;44;-;-;-;-;1;-;-;-;360,00 zł
;;;EKDL-AA/4;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AA;3-4;44;-;-;-;-;1;-;-;-;550,00 zł
;;;EKDL-AB/4;ELEMENTY DĘBOWE LITE NA DŁUGOŚĆ;EICHENBAUTEILE MASSIV IN DER LÄNGE;OAK  ELEMENTS, SOLID IN LENGTH;AB;3-4;44;-;-;-;-;1;-;-;-;450,00 zł
;;;EKDK-AA/4;ELEMENTY DĘBOWE KLEJONE NA DŁUGOŚĆ;EICHENBAUTEILE GEKLEBT IN DER LÄNGE; OAK ELEMENTS, GLUED IN LENGTH;AA;0-4;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKDK-AB/4;ELEMENTY DĘBOWE KLEJONE NA DŁUGOŚĆ;EICHENBAUTEILE GEKLEBT IN DER LÄNGE; OAK ELEMENTS, GLUED IN LENGTH;AB;0-4;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKJL-AA/1,5;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AA;0-1,5;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKJL-AB/1,5;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AB;0-,15;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKJL-AA/3;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AA;1,5-3;44;-;-;-;-;1;-;-;-;400,00 zł
;;;EKJL-AB/3;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AB;1,5-3;44;-;-;-;-;1;-;-;-;360,00 zł
;;;EKJL-AA/4;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AA;3-4;44;-;-;-;-;1;-;-;-;525,00 zł
;;;EKJL-AB/4;ELEMENTY JESIONOWE LITE NA DŁUGOŚĆ;ESHENBAUTEILE MASSIV IN DER LÄNGE;ASH  ELEMENTS, SOLID IN LENGTH;AB;3-4;44;-;-;-;-;1;-;-;-;400,00 zł
;;;EKJK-AA/4;ELEMENTY JESIONOWE KLEJONE NA DŁUGOŚĆ;ESCHENBAUTEILE GEKLEBT IN DER LÄNGE;ASH ELEMENTS, GLUED IN LENGTH;AA;0-4;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKJK-AB/4;ELEMENTY JESIONOWE KLEJONE NA DŁUGOŚĆ;ESCHENBAUTEILE GEKLEBT IN DER LÄNGE;ASH ELEMENTS, GLUED IN LENGTH;AB;0-4;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKBL-AA/1,5;ELEMENTY BUKOWE LITE NA DŁUGOŚĆ;BUCHENBAUTEILE MASSIV IN DER LÄNGE;BEECH  ELEMENTS, SOLID IN LENGTH;AA;0-1,5;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKBL-AB/1,5;ELEMENTY BUKOWE LITE NA DŁUGOŚĆ;BUCHENBAUTEILE MASSIV IN DER LÄNGE;BEECH  ELEMENTS, SOLID IN LENGTH;AB;0-,15;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKBL-AA/3;ELEMENTY BUKOWE LITE NA DŁUGOŚĆ;BUCHENBAUTEILE MASSIV IN DER LÄNGE;BEECH  ELEMENTS, SOLID IN LENGTH;AA;1,5-3;44;-;-;-;-;1;-;-;-;400,00 zł
;;;EKBL-AB/3;ELEMENTY BUKOWE LITE NA DŁUGOŚĆ;BUCHENBAUTEILE MASSIV IN DER LÄNGE;BEECH  ELEMENTS, SOLID IN LENGTH;AB;1,5-3;44;-;-;-;-;1;-;-;-;360,00 zł
;;;EKBK-AA/4;ELEMENTY BUKOWE KLEJONE NA DŁUGOŚĆ;BUCHENBAUTEILE GEKLEBT IN DER LÄNGE;BEECH ELEMENTS, GLUED IN LENGTH;AA;0-4;44;-;-;-;-;1;-;-;-;330,00 zł
;;;EKBK-AB/4;ELEMENTY BUKOWE KLEJONE NA DŁUGOŚĆ;BUCHENBAUTEILE GEKLEBT IN DER LÄNGE;BEECH ELEMENTS, GLUED IN LENGTH;AB;0-4;44;-;-;-;-;1;-;-;-;250,00 zł
;;;EKSL-AA/1,5;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AA;0-1,5;44;-;-;-;-;1;-;-;-;180,00 zł
;;;EKSL-AB/1,5;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AB;0-,15;44;-;-;-;-;1;-;-;-;150,00 zł
;;;EKSL-AA/3;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AA;1,5-3;44;-;-;-;-;1;-;-;-;200,00 zł
;;;EKSL-AB/3;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AB;1,5-3;44;-;-;-;-;1;-;-;-;170,00 zł
;;;EKSL-AA/4;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AA;3-4;44;-;-;-;-;1;-;-;-;300,00 zł
;;;EKSL-AB/4;ELEMENTY SOSNOWE LITE NA DŁUGOŚĆ;KIEFERNBAUTEILE MASSIV IN DER LÄNGE;PINE  ELEMENTS, SOLID IN LENGTH;AB;3-4;44;-;-;-;-;1;-;-;-;200,00 zł
;;;EKSK-AA/4;ELEMENTY SOSNOWE KLEJONE NA DŁUGOŚĆ;KIEFERNBAUTEILE GEKLEBT IN DER LÄNGE;PINE ELEMENTS, GLUED IN LENGTH;AA;0-4;44;-;-;-;-;1;-;-;-;180,00 zł
;;;EKSK-AB/4;ELEMENTY SOSNOWE KLEJONE NA DŁUGOŚĆ;KIEFERNBAUTEILE GEKLEBT IN DER LÄNGE;PINE ELEMENTS, GLUED IN LENGTH;AB;0-4;44;-;-;-;-;1;-;-;-;150,00 zł
;;;SZJ;SZLIFOWANIE JEDNOSTRONNE;SCHLEIFEN EINSEITIG;ONE SIDE GRINDING;-;-;-;-;-;-;-;1;-;-;-;20,00 zł
;;;SZD;SZLIFOWANIE DWUSTRONNE;ZWEISEITG;BOTH SIDE GRINDING;-;-;-;-;-;-;-;1;-;-;-;40,00 zł
;;;F;FORMATYZOWANIE;ZUSCHNEIDEN;FORMATTING;;;;;;;;;;;;10% WARTOŚCI MATERIAŁU
;;;PMB;PŁYTA MEBLOWA BUKOWA (ZAPYTAJ U SPRZEDAWCY);MÖBELPLATTE BUCHE, FRAGEN SIE BEIM FACHHANDEL NACH;BEECH FURNITURE PANEL, ASK SELLER;;;;;;;;;;;;
;;;RDD-43/125;RAMIAK DRZWIOWY DĄB;TÜRRAHMENHOLZ EICHE;OAK DOOR STILE/RAIL;-;2,15;43;125;-;-;-;-;1;-;-;38,00 zł
;;;RDD-43/135;RAMIAK DRZWIOWY DĄB;TÜRRAHMENHOLZ EICHE;OAK DOOR STILE/RAIL;-;2,15;43;135;-;-;-;-;1;-;-;41,00 zł
;;;RDD-43/145;RAMIAK DRZWIOWY DĄB;TÜRRAHMENHOLZ EICHE;OAK DOOR STILE/RAIL;-;2,15;43;145;-;-;-;-;1;-;-;44,00 zł
;;;RDJ-43/125;RAMIAK DRZWIOWY JESION;TÜRRAHMENHOLZ ESCHE;ASH DOOR STILE/RAIL;-;2,15;43;125;-;-;-;-;1;-;-;35,00 zł
;;;RDJ-43/135;RAMIAK DRZWIOWY JESION;TÜRRAHMENHOLZ ESCHE;ASH DOOR STILE/RAIL;-;2,15;43;135;-;-;-;-;1;-;-;38,00 zł
;;;RDJ-43/145;RAMIAK DRZWIOWY JESION;TÜRRAHMENHOLZ ESCHE;ASH DOOR STILE/RAIL;-;2,15;43;145;-;-;-;-;1;-;-;41,00 zł
;;;RDO-43/125;RAMIAK DRZWIOWY OLCHA;TÜRRAHMENHOLZ ERLE;ALDER DOOR STILE/RAIL;-;2,15;43;125;-;-;-;-;1;-;-;34,00 zł
;;;RDO-43/145;RAMIAK DRZWIOWY OLCHA;TÜRRAHMENHOLZ ERLE;ALDER DOOR STILE/RAIL;-;2,15;43;145;-;-;-;-;1;-;-;39,00 zł
;;;RDS-43/125;RAMIAK DRZWIOWY SOSNA;TÜRRAHMENHOLZ KIEFER;PINE DOOR STILE/RAIL;-;2,15;43;125;-;-;-;-;1;-;-;33,00 zł
;;;RDS-43/145;RAMIAK DRZWIOWY SOSNA;TÜRRAHMENHOLZ KIEFER;PINE DOOR STILE/RAIL;-;2,15;43;145;-;-;-;-;1;-;-;38,00 zł
;;;RDD-68/135;RAMIAK DRZWIOWY DĄB;TÜRRAHMENHOLZ EICHE;OAK DOOR STILE/RAIL;-;2,15;68;135;-;-;-;-;1;-;-;65,00 zł
;;;RDS-68/135;RAMIAK DRZWIOWY SOSNA;TÜRRAHMENHOLZ KIEFER;PINE DOOR STILE/RAIL;-;2,15;68;135;-;-;-;-;1;-;-;55,00 zł
;;;RDJ-68/135;RAMIAK DRZWIOWY JESION;TÜRRAHMENHOLZ ESCHE;ASH DOOR STILE/RAIL;-;2,15;68;135;-;-;-;-;1;-;-;63,00 zł
;;;RDO-68/135;RAMIAK DRZWIOWY OLCHA;TÜRRAHMENHOLZ ERLE;ALDER DOOR STILE/RAIL;-;2,15;68;135;-;-;-;-;1;-;-;58,00 zł
;;;OD-4;OBŁOGA DĄB;UMMANTELUNG EICHE;VENEER OAK;-;2,15;4;-;-;-;-;1;-;-;-;65,00 zł
;;;OD-3;OBŁOGA DĄB;UMMANTELUNG EICHE;VENEER OAK;-;2,15;3;-;-;-;-;1;-;-;-;55,00 zł
;;;OJ-4;OBŁOGA JESION;UMMANTELUNG ESCHE;VENEER ASH;-;2,15;4;-;-;-;-;1;-;-;-;65,00 zł
;;;OJ-3;OBŁOGA JESION;UMMANTELUNG ESCHE;VENEER ASH;-;2,15;3;-;-;-;-;1;-;-;-;55,00 zł
;;;OS-4;OBŁOGA SOSNA;UMMANTELUNG KIEFER;VENEER PINE;-;2,15;4;-;-;-;-;1;-;-;-;45,00 zł
;;;OS-3;OBŁOGA SOSNA;UMMANTELUNG KIEFER;VENEER PINE;-;2,15;3;-;-;-;-;1;-;-;-;35,00 zł
;;;OL-4;OBŁOGA OLCHA;UMMANTELUNG ERLE;VENEER ALDER;-;2,15;4;-;-;-;-;1;-;-;-;55,00 zł
;;;OL-3;OBŁOGA OLCHA;UMMANTELUNG ERLE;VENEER ALDER;-;2,15;3;-;-;-;-;1;-;-;-;45,00 zł
AKCESORIA PODŁOGOWE;ZUBEHÖRTEILE;ACCESSORIES;MAT-100;MATA POD PARKIET;PARKETTUNTERLAGMATTE;UNDER HARDWOOD FLOORING PAD ;-;50;-;1;-;-;-;1;-;-;-;1000,00 zł
;;;WB-280;GRUNT DO MASY - DO PODŁOŻA NIECHŁONNY;GRUNDIERUNG ZUR MASSE - ZUM BODEN NICHT AUFNAHMEFÄHIG;PRIMER FOR COMPOUND, FOR FLOOR BASE, NON-ABSORBENT;-;-;-;-;5;-;-;-;-;-;1;108,00 zł
;;;C-700;MASA NAPRAWCZA;REPARATURMASSE;POLYURETHANE COMPOUND;-;-;-;-;-;25;-;-;-;1;-;118,00 zł
;;;LIC-710;MASA SAMOPOZIOMUJĄCA;NIVELLIERUNGSMASSE;SELF-LEVELLING COMPOUND;-;-;-;-;-;25;-;-;-;1;-;270,00 zł
;;;PB-230/4,5;GRUNT POLIURETANOWY;POLYURETHANGRUNDIERUNG;POLYURETHANE PRIMER;-;-;-;-;4,5;-;-;-;-;-;1;162,00 zł
;;;PB-230/9;GRUNT POLIURETANOWY;POLYURETHANGRUNDIERUNG;POLYURETHANE PRIMER;-;-;-;-;9;-;-;-;-;-;1;300,00 zł
;;;SU/5;ROZCIEŃCZALNIK DO GRUNTU POLIURETANOWEGO ;LÖSUNGSMITTEL ZUR POLYURETHANGRUNDIERUNG;THINNER FOR POLYURETHANE PRIMER;-;-;-;-;5;-;-;-;-;-;1;104,00 zł
;;;SU/10;ROZCIEŃCZALNIK DO GRUNTU POLIURETANOWEGO ;LÖSUNGSMITTEL ZUR POLYURETHANGRUNDIERUNG;THINNER FOR POLYURETHANE PRIMER;-;-;-;-;10;-;-;-;-;-;1;185,00 zł
